item_basico,nome_produto,preco,preco_original,desconto_percentual,em_oferta,loja_market_id,categoria_id,codigo_barras,estoque,slug,url_produto,categoria_busca,fonte
oleo,MOLHO DE PIMENTA MENDEZ CHIPOTLE 80ML,20.73,20.73,0.0,False,355,13799,7898943849144,6,molho-pim-crem-def-mendez-80ml,https://mercadinhossaoluiz.com.br/produto/molho-pim-crem-def-mendez-80ml,oleo,Mercadinho São Luiz
oleo,MOLHO DE PIMENTA MENDEZ SUAVE CREMOSO 450ML,47.32,47.32,0.0,False,355,13799,7898943849151,4,pimenta-mendez-suave-450ml,https://mercadinhossaoluiz.com.br/produto/pimenta-mendez-suave-450ml,oleo,Mercadinho São Luiz
oleo,GENGIBRE ISHASHI 30G,7.21,7.21,0.0,False,355,13799,7896244830298,16,gengibre-ishashi-30g,https://mercadinhossaoluiz.com.br/produto/gengibre-ishashi-30g,oleo,Mercadinho São Luiz
oleo,TOMILHO ISHASHI 15G,5.42,5.42,0.0,False,355,13799,7896244830304,8,tomilho-ishashi-folhas-desidratadas-pote-15g,https://mercadinhossaoluiz.com.br/produto/tomilho-ishashi-folhas-desidratadas-pote-15g,oleo,Mercadinho São Luiz
oleo,PIMENTA CALABRESA ISHASHI 20G,7.0,7.0,0.0,False,355,13799,7896244830120,18,pimenta-ishashi-calabreza-15g,https://mercadinhossaoluiz.com.br/produto/pimenta-ishashi-calabreza-15g,oleo,Mercadinho São Luiz
oleo,MOLHO SAKURA 500ML YAKISSOBA,28.58,28.58,0.0,False,355,13799,7896007800896,1,molho-sakura-500ml-yakissoba,https://mercadinhossaoluiz.com.br/produto/molho-sakura-500ml-yakissoba,oleo,Mercadinho São Luiz
oleo,PIM.GALLO 50ML,25.25,25.25,0.0,False,355,13799,5601252111602,2,pim-gallo-50ml,https://mercadinhossaoluiz.com.br/produto/pim-gallo-50ml,oleo,Mercadinho São Luiz
oleo,POLPA DE TOMATE PAGANINI RÚSTICA 690G,26.21,26.21,0.0,False,355,13799,7898152996929,17,polpa-de-tomate-rustica-paganini-690g,https://mercadinhossaoluiz.com.br/produto/polpa-de-tomate-rustica-paganini-690g,oleo,Mercadinho São Luiz
oleo,MOLHO MRS TASTE ZERO CALORIAS BARBECUE 350G,35.42,35.42,0.0,False,355,13799,7896573360404,1,molho-barbecue-churrasco-350g-taste,https://mercadinhossaoluiz.com.br/produto/molho-barbecue-churrasco-350g-taste,oleo,Mercadinho São Luiz
oleo,MOLHO TOM LA PASTINA 680G PASSATA,31.11,31.11,0.0,False,355,13799,7896196059044,7,molho-tom-la-pastina-680g-passata,https://mercadinhossaoluiz.com.br/produto/molho-tom-la-pastina-680g-passata,oleo,Mercadinho São Luiz
ovos,PÃO DE QUEIJO YOKI 250G,14.62,14.62,0.0,False,355,13797,7891095300808,1,massa-para-pao-de-queijo-yoki-250g,https://mercadinhossaoluiz.com.br/produto/massa-para-pao-de-queijo-yoki-250g,ovos,Mercadinho São Luiz
ovos,SOPA MAGGI CEBOLA PACOTE 68G,7.74,7.74,0.0,False,355,13797,7891000530603,10,sopa-maggi-cebola-68g-79138,https://mercadinhossaoluiz.com.br/produto/sopa-maggi-cebola-68g-79138,ovos,Mercadinho São Luiz
ovos,SARDINHA GOMES DA COSTA MOLHO DE TOMATE 125G,7.32,7.32,0.0,False,355,13797,7891167021020,68,sardinha-gomes-da-costa-com-molho-de-tomate-125g,https://mercadinhossaoluiz.com.br/produto/sardinha-gomes-da-costa-com-molho-de-tomate-125g,ovos,Mercadinho São Luiz
ovos,SARDINHA GOMES DA COSTA ÓLEO 125G,7.32,7.32,0.0,False,355,13797,7891167021013,272,sardinhas-com-oleo-gomes-da-costa-lata-125g,https://mercadinhossaoluiz.com.br/produto/sardinhas-com-oleo-gomes-da-costa-lata-125g,ovos,Mercadinho São Luiz
ovos,ATUM COQUEIRO SÓLIDO EM ÓLEO 170G,16.41,16.41,0.0,False,355,13797,7896009301155,36,atum-coqueiro-solido-em-oleo-170g,https://mercadinhossaoluiz.com.br/produto/atum-coqueiro-solido-em-oleo-170g,ovos,Mercadinho São Luiz
ovos,ATUM COQUEIRO RALADO 170G,12.94,12.94,0.0,False,355,13797,7896009301131,28,atum-coqueiro-170g-ralado,https://mercadinhossaoluiz.com.br/produto/atum-coqueiro-170g-ralado,ovos,Mercadinho São Luiz
ovos,COCO RALADO SOCOCO 50G,7.11,7.11,0.0,False,355,13797,7896004400020,19,coco-ralado-sococo-50g,https://mercadinhossaoluiz.com.br/produto/coco-ralado-sococo-50g,ovos,Mercadinho São Luiz
ovos,LEITE DE COCO SOCOCO INTEGRAL TRADICIONAL VIDRO 200ML,12.83,12.83,0.0,False,355,13797,7896004400075,191,leite-de-coco-sococo-200ml-359,https://mercadinhossaoluiz.com.br/produto/leite-de-coco-sococo-200ml-359,ovos,Mercadinho São Luiz
ovos,LEITE DE COCO SOCOCO INTEGRAL TRADICIONAL VIDRO 500ML,33.0,33.0,0.0,False,355,13797,7896004400082,17,leite-de-coco-sococo-500ml,https://mercadinhossaoluiz.com.br/produto/leite-de-coco-sococo-500ml,ovos,Mercadinho São Luiz
ovos,FEIJOADA BORDON 430G,15.25,15.25,0.0,False,355,13797,7896031224583,9,feijoada-bordon-lata-430g-269,https://mercadinhossaoluiz.com.br/produto/feijoada-bordon-lata-430g-269,ovos,Mercadinho São Luiz
ovos,FIAMBRE BORDON 320G,13.74,13.74,0.0,False,355,13797,7896031225085,3,carne-lata-bordon-fiambre-320g,https://mercadinhossaoluiz.com.br/produto/carne-lata-bordon-fiambre-320g,ovos,Mercadinho São Luiz
ovos,SALSICHA AO MOLHO BORDON 300G,10.58,10.58,0.0,False,355,13797,7898430869877,8,salsicha-molho-lata-bordon-300g,https://mercadinhossaoluiz.com.br/produto/salsicha-molho-lata-bordon-300g,ovos,Mercadinho São Luiz
ovos,ATUM GOMES COSTA SÓLIDO EM ÓLEO 170G,13.25,13.25,0.0,False,355,13797,7891167011731,20,atum-solido-em-oleo-gomes-da-costa-170g,https://mercadinhossaoluiz.com.br/produto/atum-solido-em-oleo-gomes-da-costa-170g,ovos,Mercadinho São Luiz
ovos,FERMENTO QUÍMICO EM PÓ OETKER 100G,6.21,6.21,0.0,False,355,13797,7891048040003,18,fermento-dr-oetker-100g,https://mercadinhossaoluiz.com.br/produto/fermento-dr-oetker-100g,ovos,Mercadinho São Luiz
ovos,SAL PARA CHURRASCO LEBRE 1KG,2.62,2.62,0.0,False,355,13797,7896110100814,34,sal-grosso-lebre-1kg,https://mercadinhossaoluiz.com.br/produto/sal-grosso-lebre-1kg,ovos,Mercadinho São Luiz
ovos,MISTURA PARA BOLO DONA BENTA LARANJA 450G,8.37,8.37,0.0,False,355,13797,7896005272022,2,mistura-para-bolo-laranja-dona-benta-450g,https://mercadinhossaoluiz.com.br/produto/mistura-para-bolo-laranja-dona-benta-450g,ovos,Mercadinho São Luiz
ovos,MISTURA PARA BOLO DONA BENTA FESTA 450G,8.37,8.37,0.0,False,355,13797,7896005272060,1,mistura-para-bolo-festa-dona-benta-450g,https://mercadinhossaoluiz.com.br/produto/mistura-para-bolo-festa-dona-benta-450g,ovos,Mercadinho São Luiz
ovos,MISTURA PARA BOLO DONA BENTA BAUNILHA 450G,8.37,8.37,0.0,False,355,13797,7896005272107,4,mistura-para-bolo-dona-benta-baunilha-450g,https://mercadinhossaoluiz.com.br/produto/mistura-para-bolo-dona-benta-baunilha-450g,ovos,Mercadinho São Luiz
ovos,ATUM COQUEIRO LIGHT PEDAÇOS 170G,17.53,17.53,0.0,False,355,13797,7894321823508,28,atum-coqueiro-pedacos-naturais-light-170g,https://mercadinhossaoluiz.com.br/produto/atum-coqueiro-pedacos-naturais-light-170g,ovos,Mercadinho São Luiz
ovos,FERMENTO BIOLÓGICO OETKER INSTANTÂNEO EM PÓ 10G,2.62,2.62,0.0,False,355,13797,7891048040065,15,fermento-biologico-dr-oetker-10g-14411,https://mercadinhossaoluiz.com.br/produto/fermento-biologico-dr-oetker-10g-14411,ovos,Mercadinho São Luiz
ovos,LEITE DE COCO SOCOCO REDUZIDO TEOR CALÓRICO 200ML,10.26,10.26,0.0,False,355,13797,7896004400686,10,leite-de-coco-sococo-reduzido-teor-calorico-200ml,https://mercadinhossaoluiz.com.br/produto/leite-de-coco-sococo-reduzido-teor-calorico-200ml,ovos,Mercadinho São Luiz
ovos,ATUM GOMES COSTA RALADO NATURAL 170G,8.41,8.41,0.0,False,355,13797,7891167011779,25,atum-ralado-gomes-da-costa-ao-natural-170g,https://mercadinhossaoluiz.com.br/produto/atum-ralado-gomes-da-costa-ao-natural-170g,ovos,Mercadinho São Luiz
ovos,LEITE DE COCO SOCOCO LIGHT VIDRO 200ML,14.05,14.05,0.0,False,355,13797,7896004400136,9,leite-de-coco-sococo-light-200ml-2046,https://mercadinhossaoluiz.com.br/produto/leite-de-coco-sococo-light-200ml-2046,ovos,Mercadinho São Luiz
ovos,COCO RALADO SOCOCO SWEET ADOÇADO 100G,12.2,12.2,0.0,False,355,13797,7896004400327,8,coco-ralado-sococo-umido-adocado-100g,https://mercadinhossaoluiz.com.br/produto/coco-ralado-sococo-umido-adocado-100g,ovos,Mercadinho São Luiz
ovos,SARDINHA GOMES DA COSTA LIMÃO 125G,7.32,7.32,0.0,False,355,13797,7891167021037,12,sardinha-gomes-da-costa-limao-125g-5085,https://mercadinhossaoluiz.com.br/produto/sardinha-gomes-da-costa-limao-125g-5085,ovos,Mercadinho São Luiz
ovos,QUEIJO PARMESÃO RALADO FAIXA AZUL 100G,16.47,16.47,0.0,False,355,13797,7891999960108,25,queijo-ralado-faixa-azul-100g,https://mercadinhossaoluiz.com.br/produto/queijo-ralado-faixa-azul-100g,ovos,Mercadinho São Luiz
ovos,COCO RALADO SOCOCO FLOCOCO PACOTE 100G,18.94,18.94,0.0,False,355,13797,7896004400341,4,coco-ralado-flococo-100g,https://mercadinhossaoluiz.com.br/produto/coco-ralado-flococo-100g,ovos,Mercadinho São Luiz
ovos,FILÉ DE SARDINHA GOMES DA COSTA ÓLEO 125G,15.25,15.25,0.0,False,355,13797,7891167022010,28,file-sardinha-gomes-da-costa-oleo-125g,https://mercadinhossaoluiz.com.br/produto/file-sardinha-gomes-da-costa-oleo-125g,ovos,Mercadinho São Luiz
ovos,FILÉ DE SARDINHA GOMES DA COSTA TOMATE 125G,15.25,15.25,0.0,False,355,13797,7891167022034,9,file-sardinha-gomes-da-costa-molho-tomate-125g,https://mercadinhossaoluiz.com.br/produto/file-sardinha-gomes-da-costa-molho-tomate-125g,ovos,Mercadinho São Luiz
ovos,FILÉ DE SARDINHA GOMES DA COSTA LIMÃO 125G,15.25,15.25,0.0,False,355,13797,7891167022041,9,file-sardinha-gomes-da-costa-limao-125g,https://mercadinhossaoluiz.com.br/produto/file-sardinha-gomes-da-costa-limao-125g,ovos,Mercadinho São Luiz
ovos,FILÉ DE SARDINHA GOMES DA COSTA PIMENTA 125G,15.25,15.25,0.0,False,355,13797,7891167022027,9,file-sardinha-gomes-da-costa-125g-pimenta,https://mercadinhossaoluiz.com.br/produto/file-sardinha-gomes-da-costa-125g-pimenta,ovos,Mercadinho São Luiz
ovos,ATUM GOMES COSTA PEDAÇOS AO ÓLEO 170G,12.2,12.2,0.0,False,355,13797,7891167011717,22,atum-gomes-da-costa-pedacos-ao-oleo-170g,https://mercadinhossaoluiz.com.br/produto/atum-gomes-da-costa-pedacos-ao-oleo-170g,ovos,Mercadinho São Luiz
ovos,SARDINHA GOMES DA COSTA DEFUMADO 125G,7.32,7.32,0.0,False,355,13797,7891167021105,15,sardinha-gomes-da-costa-oleo-defumado-125g,https://mercadinhossaoluiz.com.br/produto/sardinha-gomes-da-costa-oleo-defumado-125g,ovos,Mercadinho São Luiz
ovos,ATUM GOMES COSTA RALADO DEFUMADO 170G,8.41,8.41,0.0,False,355,13797,7891167012103,17,atum-gomes-da-costa-ralado-temperado-170g-defumado,https://mercadinhossaoluiz.com.br/produto/atum-gomes-da-costa-ralado-temperado-170g-defumado,ovos,Mercadinho São Luiz
ovos,PATÊ DE ATUM COQUEIRO AZEITONA 170G,14.31,14.31,0.0,False,355,13797,7896009301162,11,pate-de-atum-coqueiro-com-azeitona-verde-170g,https://mercadinhossaoluiz.com.br/produto/pate-de-atum-coqueiro-com-azeitona-verde-170g,ovos,Mercadinho São Luiz
ovos,PATÊ DE ATUM COQUEIRO TRADICIONAL 170G,14.31,14.31,0.0,False,355,13797,7896009301193,25,pate-coqueiro-atum-tradicional-170g,https://mercadinhossaoluiz.com.br/produto/pate-coqueiro-atum-tradicional-170g,ovos,Mercadinho São Luiz
ovos,ATUM GOMES COSTA LIGHT PEDAÇOS NATURAIS 170G,12.2,12.2,0.0,False,355,13797,7891167011724,7,atum-gomes-da-costa-em-pedacos-ao-natural-170g,https://mercadinhossaoluiz.com.br/produto/atum-gomes-da-costa-em-pedacos-ao-natural-170g,ovos,Mercadinho São Luiz
ovos,ATUM COQUEIRO RALADO NATURAL 170G,12.94,12.94,0.0,False,355,13797,7896009301124,28,atum-coqueiro-ralado-ao-natural-la-170g,https://mercadinhossaoluiz.com.br/produto/atum-coqueiro-ralado-ao-natural-la-170g,ovos,Mercadinho São Luiz
ovos,PATÊ DE ATUM COQUEIRO PIMENTA 170G,14.31,14.31,0.0,False,355,13797,7894321841038,16,pate-atum-coqueiro-toque-de-pimenta-170g,https://mercadinhossaoluiz.com.br/produto/pate-atum-coqueiro-toque-de-pimenta-170g,ovos,Mercadinho São Luiz
ovos,FERMENTO BIOLÓGICO EM PÓ DONA BENTA FERMIX 10G,1.99,1.99,0.0,False,355,13797,7896005271964,54,fermento-biologico-10g-dona-benta-fermix,https://mercadinhossaoluiz.com.br/produto/fermento-biologico-10g-dona-benta-fermix,ovos,Mercadinho São Luiz
ovos,SAL REFINADO LEBRE LIGHT 50% MENOS SÓDIO 500G,9.37,9.37,0.0,False,355,13797,7896110194264,9,sal-refinado-lebre-light-500g,https://mercadinhossaoluiz.com.br/produto/sal-refinado-lebre-light-500g,ovos,Mercadinho São Luiz
ovos,SAL REFINADO LEBRE 1KG,2.41,2.41,0.0,False,355,13797,7896110100043,47,sal-refinado-lebre-1kg,https://mercadinhossaoluiz.com.br/produto/sal-refinado-lebre-1kg,ovos,Mercadinho São Luiz
ovos,SARDINHA COQUEIRO MOLHO DE TOMATE 125G,6.05,6.05,0.0,False,355,13797,7894321811789,117,sardinha-coqueiro-com-molho-tomate-125g,https://mercadinhossaoluiz.com.br/produto/sardinha-coqueiro-com-molho-tomate-125g,ovos,Mercadinho São Luiz
ovos,ATUM GOMES COSTA RALADO MOLHO DE TOMATE 170G,8.41,8.41,0.0,False,355,13797,7891167011953,19,atum-gomes-da-costa-ralado-com-molho-de-tomate-170g,https://mercadinhossaoluiz.com.br/produto/atum-gomes-da-costa-ralado-com-molho-de-tomate-170g,ovos,Mercadinho São Luiz
ovos,ATUM GOMES COSTA RALADO MOLHO PICANTE 170G,8.41,8.41,0.0,False,355,13797,7891167011960,1,atum-gomes-da-costa-ralado-com-molho-de-tomate-picante-170g,https://mercadinhossaoluiz.com.br/produto/atum-gomes-da-costa-ralado-com-molho-de-tomate-picante-170g,ovos,Mercadinho São Luiz
ovos,PATÊ DE ATUM GOMES COSTA TRADICIONAL 150G,12.79,12.79,0.0,False,355,13797,7891167011847,4,pate-de-atum-gomes-da-costa-tradicional-150g-72403,https://mercadinhossaoluiz.com.br/produto/pate-de-atum-gomes-da-costa-tradicional-150g-72403,ovos,Mercadinho São Luiz
ovos,PATÊ DE ATUM GOMES COSTA LIGHT 150G,12.79,12.79,0.0,False,355,13797,7891167011854,5,pate-de-atum-gomes-da-costa-light-150g,https://mercadinhossaoluiz.com.br/produto/pate-de-atum-gomes-da-costa-light-150g,ovos,Mercadinho São Luiz
ovos,PATÊ DE ATUM GOMES COSTA AZEITONA 150G,12.79,12.79,0.0,False,355,13797,7891167011861,5,pate-de-atum-gomes-da-costa-azeitona-150g,https://mercadinhossaoluiz.com.br/produto/pate-de-atum-gomes-da-costa-azeitona-150g,ovos,Mercadinho São Luiz
ovos,FÓSFORO FIAT LUX EXTRA LONGOS C/50,6.73,6.73,0.0,False,355,13797,7896007941254,18,fosforos-fiat-lux-extra-longo-com-50-unidades,https://mercadinhossaoluiz.com.br/produto/fosforos-fiat-lux-extra-longo-com-50-unidades,ovos,Mercadinho São Luiz
ovos,SAL REFINADO SOSAL PACOTE 1KG,1.88,1.88,0.0,False,355,13797,7897167100024,89,sal-refinado-sosal-pacote-1kg,https://mercadinhossaoluiz.com.br/produto/sal-refinado-sosal-pacote-1kg,ovos,Mercadinho São Luiz
ovos,GELO ICE SUPER 3KG,14.62,14.62,0.0,False,355,13797,7898085100011,18,gelo-ice-super-3kg,https://mercadinhossaoluiz.com.br/produto/gelo-ice-super-3kg,ovos,Mercadinho São Luiz
ovos,FILTRO DE PAPEL SANTA CLARA 102 C/30,6.73,6.73,0.0,False,355,13797,7896224835787,68,filtro-de-papel-santa-clara-102,https://mercadinhossaoluiz.com.br/produto/filtro-de-papel-santa-clara-102,ovos,Mercadinho São Luiz
ovos,FILTRO DE PAPEL SANTA CLARA 103 C/30,6.73,6.73,0.0,False,355,13797,7896224835794,26,filtro-de-papel-santa-clara-103,https://mercadinhossaoluiz.com.br/produto/filtro-de-papel-santa-clara-103,ovos,Mercadinho São Luiz
ovos,COUSCOUS TIPIAK 500G,32.89,32.89,0.0,False,355,13797,3165440007082,2,couscous-frances-tipiak-500g,https://mercadinhossaoluiz.com.br/produto/couscous-frances-tipiak-500g,ovos,Mercadinho São Luiz
ovos,SALADA DE ATUM GOMES COSTA BATATA ERVILHA E CENOURA 150G,13.74,13.74,0.0,False,355,13797,7891167014022,4,salada-com-atum-gomes-da-costa-seleta-150g,https://mercadinhossaoluiz.com.br/produto/salada-com-atum-gomes-da-costa-seleta-150g,ovos,Mercadinho São Luiz
ovos,SALADA DE ATUM GOMES COSTA BATATA E AZEITONA 170G,13.74,13.74,0.0,False,355,13797,7891167014015,6,salada-de-atum-gomes-da-costa-maionese-150g,https://mercadinhossaoluiz.com.br/produto/salada-de-atum-gomes-da-costa-maionese-150g,ovos,Mercadinho São Luiz
ovos,ATUM COQUEIRO PEDAÇOS AO ÓLEO 170G,17.53,17.53,0.0,False,355,13797,7894321823096,24,atum-coqueiro-pedacos-atum-170g,https://mercadinhossaoluiz.com.br/produto/atum-coqueiro-pedacos-atum-170g,ovos,Mercadinho São Luiz
ovos,SARDINHA GOMES DA COSTA PICANTE 125G,7.32,7.32,0.0,False,355,13797,7891167021075,5,sardinha-gomes-da-costa-com-tomate-picante-125g,https://mercadinhossaoluiz.com.br/produto/sardinha-gomes-da-costa-com-tomate-picante-125g,ovos,Mercadinho São Luiz
ovos,ATUM GOMES COSTA BAIXO SÓDIO SÓLIDO EM ÓLEO 170G,15.78,15.78,0.0,False,355,13797,7891167012059,17,atum-gomes-da-costa-solido-em-oleo-baixo-teor-sodio,https://mercadinhossaoluiz.com.br/produto/atum-gomes-da-costa-solido-em-oleo-baixo-teor-sodio,ovos,Mercadinho São Luiz
ovos,FILTRO DE PAPEL MELITTA 100 PEQUENO,5.63,5.63,0.0,False,355,13797,7891021002189,21,coador-melitta-original-100-132474,https://mercadinhossaoluiz.com.br/produto/coador-melitta-original-100-132474,ovos,Mercadinho São Luiz
ovos,VINAGRE DE MAÇÃ SR VICCINO ZERO AÇÚCAR 500ML,29.46,29.46,0.0,False,355,13797,7898908593174,2,vinagre-senhor-viccino-de-maca-zero-acucar-500ml,https://mercadinhossaoluiz.com.br/produto/vinagre-senhor-viccino-de-maca-zero-acucar-500ml,ovos,Mercadinho São Luiz
ovos,FERMENTO BIOLÓGICO PÓ FLEISCHMANN INSTANTÂNEO 10G,2.58,2.58,0.0,False,355,13797,7898409957970,22,fermento-biologico-fleischmann-seco-instantaneo-10g,https://mercadinhossaoluiz.com.br/produto/fermento-biologico-fleischmann-seco-instantaneo-10g,ovos,Mercadinho São Luiz
ovos,FERMENTO BIOLÓGICO PÓ FLEISCHMANN INSTANTÂNEO LV125 PG100G,14.26,14.26,0.0,False,355,13797,7898409951664,3,fermento-fleischmann-leve-125g-e-pague-100g,https://mercadinhossaoluiz.com.br/produto/fermento-fleischmann-leve-125g-e-pague-100g,ovos,Mercadinho São Luiz
ovos,FERMENTO EM PÓ FLEISCHMANN BIOLÓGICO SACHE 10G LEVE 3 PAGUE 2,5.11,5.11,0.0,False,355,13797,7898409950827,8,fermento-em-po-fleischmann-biologico-sache-10g-leve-3-pague-2,https://mercadinhossaoluiz.com.br/produto/fermento-em-po-fleischmann-biologico-sache-10g-leve-3-pague-2,ovos,Mercadinho São Luiz
ovos,MISTURA P/BOLO DONA BENTA CHOCOLATE C/AVELÃ 450G,8.37,8.37,0.0,False,355,13797,7896005216927,4,mistura-para-bolo-dona-benta-chocolate-com-avela-450g,https://mercadinhossaoluiz.com.br/produto/mistura-para-bolo-dona-benta-chocolate-com-avela-450g,ovos,Mercadinho São Luiz
ovos,COCO RALADO COPRA SEM AÇÚCAR 100G,9.37,9.37,0.0,False,355,13797,7898905356796,21,coco-ralado-sem-acucar-copra-100g,https://mercadinhossaoluiz.com.br/produto/coco-ralado-sem-acucar-copra-100g,ovos,Mercadinho São Luiz
ovos,COCO RALADO DIKOKO PREMIUM 100G,7.88,7.88,0.0,False,355,13797,7898914221603,4,coco-ralado-dikoko-premium-100g-96179,https://mercadinhossaoluiz.com.br/produto/coco-ralado-dikoko-premium-100g-96179,ovos,Mercadinho São Luiz
ovos,MISTURA P/BOLO VITALIN S/GLÚTEN AVEIA AMARANTO C/CACAU 300G,15.68,15.68,0.0,False,355,13797,7898568900749,1,mistura-para-bolo-aveia-vitalin-300g-amaranto-cacau,https://mercadinhossaoluiz.com.br/produto/mistura-para-bolo-aveia-vitalin-300g-amaranto-cacau,ovos,Mercadinho São Luiz
ovos,MISTURA P/BOLO VITALIN SEM GLÚTEN AVEIA CHIA C/LARANJA 300G,15.68,15.68,0.0,False,355,13797,7898568900756,4,mistura-bolo-450g-sem-gluten-laranja-e-aveia-vitalin,https://mercadinhossaoluiz.com.br/produto/mistura-bolo-450g-sem-gluten-laranja-e-aveia-vitalin,ovos,Mercadinho São Luiz
ovos,CREME MAGGI MENOS SÓDIO CEBOLA 61G,9.04,9.04,0.0,False,355,13797,7891000279380,22,creme-cebola-maggi-equilibrio-61g,https://mercadinhossaoluiz.com.br/produto/creme-cebola-maggi-equilibrio-61g,ovos,Mercadinho São Luiz
ovos,QUEIJO PARMESÃO RALADO PRESIDENT 100G,15.04,15.04,0.0,False,355,13797,7896034680133,44,queijo-parmesao-president-ralado-100g,https://mercadinhossaoluiz.com.br/produto/queijo-parmesao-president-ralado-100g,ovos,Mercadinho São Luiz
ovos,MILHO VERDE PREDILECTA LATA 170G,4.68,4.68,0.0,False,355,13797,7896292340503,201,milho-verde-lata-predilecta-170g,https://mercadinhossaoluiz.com.br/produto/milho-verde-lata-predilecta-170g,ovos,Mercadinho São Luiz
ovos,ERVILHA PREDILECTA LATA 170G,4.68,4.68,0.0,False,355,13797,7896292340541,57,ervilha-predilecta-170g-lata,https://mercadinhossaoluiz.com.br/produto/ervilha-predilecta-170g-lata,ovos,Mercadinho São Luiz
ovos,FOSFORO FIAT LUX COZINHA FORTE 200UN,7.04,7.04,0.0,False,355,13797,7896007942534,19,fosforo-fiat-lux-cozinha-forte-200un,https://mercadinhossaoluiz.com.br/produto/fosforo-fiat-lux-cozinha-forte-200un,ovos,Mercadinho São Luiz
ovos,MISTURA BOLO FLEISCHMANN CHOCOMOUSSE400G,15.21,15.21,0.0,False,355,13797,7898331012761,3,mistura-bolo-fleischmann-chocomousse400g,https://mercadinhossaoluiz.com.br/produto/mistura-bolo-fleischmann-chocomousse400g,ovos,Mercadinho São Luiz
ovos,MISTURA BOLO MILHO CREM FLEISCHMANN 390G,10.83,10.83,0.0,False,355,13797,7898331012549,3,mistura-bolo-milho-crem-fleischmann-390g,https://mercadinhossaoluiz.com.br/produto/mistura-bolo-milho-crem-fleischmann-390g,ovos,Mercadinho São Luiz
ovos,MISTURA P/ BOLO FLEISCHMANN 390G CHOCOMOUSSE EXTRACRE,15.21,15.21,0.0,False,355,13797,7898331012570,1,mistura-p-bolo-fleischmann-390g-chocomousse-extracre,https://mercadinhossaoluiz.com.br/produto/mistura-p-bolo-fleischmann-390g-chocomousse-extracre,ovos,Mercadinho São Luiz
ovos,MISTURA PRONTA PARA BOLO CENOURA DONA BENTA 450G,8.37,8.37,0.0,False,355,13797,7896005280911,2,mistura-pronta-para-bolo-cenoura-dona-benta-450g,https://mercadinhossaoluiz.com.br/produto/mistura-pronta-para-bolo-cenoura-dona-benta-450g,ovos,Mercadinho São Luiz
